#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"大門の開閉担当者は
副所長の許可証を必ず携帯ください","Those responsible for the main gate's 
operation must always have the 
Deputy Director's authorization on hand.",ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,42
0,,"邪悪の正体王の腹心
錬金術を為す忠臣――","The true nature of evil is the king's right hand 
A loyal servant devoted to alchemy――",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,20
0,,だから王は信じた,"Thus, the king trusted.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,21
0,,"王は真実を知らず
友の言葉を信じた","The king did not know the truth
and believed his friend's words.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,22
0,,"野心をまとった錬金術師――
その言葉も秘術の賜物か","An alchemist cloaked in ambition— 
Are his words also a boon of hidden magic?",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,23
0,,"虚飾に満ちた言葉が照らし――
哀れ我らの王は
闇の中とは知らず――","Words full of pretense shine forth— 
Our pitiful king, 
Unaware of the darkness—",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,24
0,,"""思念体のつぶやきが聞こえる――""","""You can hear the murmurs of the ethereal entity――""",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,25
0,,"邪悪を知った時――
しかし時すでに遅く――","When I learned of the evil--
it was already too late--",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,26
0,,"命で満ちた灼熱の炉――
炉からあふれしエルフの魂――","A burning furnace filled with life--
The souls of the elves 
overflowing from the furnace--",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,27
0,,輝きを浴びて王は竜に――,"Bathed in light, the king became a dragon――",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,28
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,0
0,,"黄金郷の黄金は地中より来し黄金にあらず
それは無より生まれた黄金","The gold of the Golden Country does not 
come from the land; 
it is gold born from nothingness.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,1
0,,"最初は鋼から――
次は石から――
最後は無から――","First from steel―― 
Next from stone―― 
Finally from nothing――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,2
0,,"永遠の輝き――
無限の繁栄――","Eternal brilliance--
Infinite prosperity--",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,3
0,,"約束された豊かさに人々は酔い――
彼の野望を見過ごした――","Drunk on the promised abundance, 
the people ignored his ambitions――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,4
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,5
0,,"無から有を生み出すこと――
因果の超越――
その具現、不老不死――","Creating something from nothing―― 
Transcending causality―― 
The manifestation of immortality――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,6
0,,"錬金の究極の目的は
人間の営みを拡大すること――","The ultimate goal of alchemy is 
to expand human endeavors――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,7
0,,"しかし、錬金を尽くした男――
ディアマンテスは知っていた","Yet the man who perfected alchemy―― 
Diamantes knew the truth.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,8
0,,"竜の世界の理は――
人間の飛躍を今以上許さぬことを――","The Order of the Dragon's world―― 
does not allow humanity to leap any further――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,9
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,10
0,,ディアマンテスは竜を超えんと欲した,Diamantes desired to transcend the dragon,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,11
0,,"白竜がその野心を知っても
錬金術師は諦めず――
好機到来とほくそ笑んだ","Even after the white dragon discovered 
his aspirations, the alchemist persisted―― 
grinning at the timely opportunity.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,12
0,,"錬金術師は王に説いた――
竜の横暴を――
人が支配する王の世を――","The alchemist spoke to the king―― 
of the dragon's tyranny―― 
in a world ruled by man――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,13
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,14
0,,"誰が悪計しようとも
白竜様がいらっしゃる","Regardless of who conspires, 
Lord White Dragon is here.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,15
0,,"鬼才とはいえ、人――
人に何ができよう
竜の支配は盤石にして強固","No matter how brilliant――
what can humans do? 
The dragons' control is 
strong and unyielding.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,16
0,,"しかし、その男厚顔にして
身の程を知らず――","Yet, that man is brazen 
and unaware of his limits――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,17
0,,ああ、愚かなりディアマンテス,"Alas, foolish Diamantes",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,18
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,19
0,,"空を二竜が舞った
錬成されたいびつな竜――
その翼は黄金色――","Two dragons danced in the sky 
a twisted dragon, newly forged――
its wings shimmered in gold――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,20
0,,"やがて二竜は共に地に落ち
竜力を減らし――","Eventually, the two dragons plummeted 
their power diminished――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,21
0,,台頭したのは愚かなオーク,It was the foolish orcs who rose up,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,22
0,,そのオークに滅ぼされし我が故郷――,"My homeland, ravaged by those orcs――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,23
0,,"いや――
オークを愚かと誰が笑えよう――","No— 
who can truly call the orcs foolish—",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,24
0,,"エルフの悲劇と我らは呼ぶが――
後世は――
自業自得と断ずるだろう――","We name it the tragedy of the elves— 
but those who come after will— 
declare it self-inflicted—",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,25
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,26
0,,"力を減じた二竜が並び――
魔物が跋扈し――
ディアマンテスの生死は不明――","The two dragons, having lost their power, align— 
monsters abound— 
and Diamantes' life or death is uncertain—",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,27
0,,"オークの臭いがかしこに漂い――
大勢の覚者が生まれた――","The smell of orcs pervades the area— 
and a multitude of Arisen have emerged—",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,28
0,,"それが我らの世界――
それが我らの時代――","Such is our world— 
such is our age—",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,29
0,,"世界の腐敗を止めるのは――
竜が認めた真の覚者か――","Who can bring an end to the world's decay— 
but the genuine Arisen accepted by the dragon――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,30
0,,"""古き思念の声がする――""","""Whispers of ancient will resonate――""",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,0
0,,"闇夜に迷うこと――
魔物と対すること――","To wander in the dark of night— 
to confront the monsters—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,1
0,,恐怖の種は数知れず――,There are innumerable seeds of terror――,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,2
0,,しかし、この恐怖――,"Yet, this terror――",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,3
0,,"己が身に起こりしことは
想像の外――","What has befallen me 
is beyond what I could envision—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,4
0,,"我が命――
石とともに――","My life— 
with the stone—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,5
0,,"""古き思念の声がする――""","""Whispers of ancient will resonate――""",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,6
0,,"善き人々に見えた――
いや――
善き人々だった","They looked like good people— 
No— 
They truly were good people.",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,7
0,,"道を極めようと――
危ういほど純粋に――","To master the path— 
With a purity so precarious—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,8
0,,"石を鋼に――
鋼を金に――","Stone to steel--
Steel to gold--",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,9
0,,"世界の秘密を識り――
さらなる高みへ――","Grasping the world's mysteries— 
Toward further heights—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,10
0,,"悲劇の発端は――
善なる者を導きし、邪悪――","The catalyst of tragedy is— 
The wicked leading the righteous—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,11
0,,"""古き思念の声がする――""","""Whispers of ancient will resonate――""",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,12
0,,"彼の言葉が導く未来――
豊かな――
美しき世界――","The future guided by his words— 
A prosperous— 
A beautiful world—",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,13
0,,"永遠の命――
約束された永遠――","Eternal life--
Eternity promised--",ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,14
0,,しかし――幻影,But――a specter,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,15
